oid,category
927963415,tennis
731161905,winter_sport
875504204,hockey
750283334,volleyball
303714903,motosport
487517418,martial_arts
17474117,basketball
732725131,football
31847117,winter_sport
595692823,winter_sport
177951629,volleyball
244140619,autosport
461294623,hockey
920626600,football
724673712,athletics
78410435,martial_arts
718968334,boardgames
657046535,boardgames
297584824,motosport
573984210,hockey
881039026,football
484354931,volleyball
310965814,autosport
861838032,tennis
415903907,esport
698363821,volleyball
514263414,volleyball
283348024,martial_arts
667473433,boardgames
277505118,football
102586218,football
980030133,tennis
375105823,martial_arts
839751918,tennis
823965717,boardgames
692941415,tennis
965112735,boardgames
391708030,athletics
697962815,football
433717313,motosport
652028722,football
677320621,tennis
769822207,volleyball
631961703,hockey
883951626,martial_arts
36132108,tennis
769467634,autosport
615462028,football
307726713,winter_sport
356229300,volleyball
942578728,boardgames
555013438,autosport
648146022,football
327373427,basketball
292582612,winter_sport
811389738,hockey
945722108,athletics
971554629,hockey
734773828,tennis
583140311,basketball
190675501,tennis
687615825,esport
215529508,volleyball
345928610,winter_sport
986222017,volleyball
511045128,autosport
459606103,esport
128159832,motosport
701136424,basketball
390954924,athletics
75615802,basketball
524426623,tennis
27943630,esport
50755530,football
120774419,basketball
825163019,athletics
374331313,esport
964864035,athletics
502304733,martial_arts
942291028,autosport
36132108,tennis
637027007,winter_sport
523701908,hockey
362008626,boardgames
960682626,extreme
710293600,volleyball
380873701,esport
127651009,hockey
687005007,football
906965618,athletics
592013512,motosport
15687720,boardgames
788405023,football
81295517,volleyball
294997620,tennis
314850421,basketball
187412119,winter_sport
373392512,tennis
223233218,volleyball
698363821,volleyball
408679404,tennis
881039026,football
360665210,football
74472119,football
918780108,martial_arts
922406933,football
724294131,autosport
559807729,extreme
776475030,basketball
73983831,autosport
443892630,athletics
368422620,hockey
714494404,tennis
808026519,extreme
963977522,extreme
372120119,basketball
723177305,volleyball
547766236,football
611696517,hockey
303858215,motosport
919849725,esport
930930928,volleyball
621494509,winter_sport
606598308,hockey
370655126,tennis
43669432,martial_arts
802109611,extreme
815092714,tennis
435511326,football
806134921,football
334684635,hockey
265701307,basketball
314850421,basketball
613462516,winter_sport
786094333,football
358634928,motosport
147828122,martial_arts
183393929,hockey
165244818,football
67744102,extreme
843846307,esport
952424029,martial_arts
38650222,boardgames
466643728,basketball
861991010,volleyball
36132108,tennis
897494439,football
102717338,martial_arts
895774202,motosport
544508231,athletics
368543725,boardgames
846379730,volleyball
113904702,autosport
842306321,autosport
584891828,winter_sport
4581701,football
560109831,autosport
133265812,motosport
856701516,extreme
432727237,martial_arts
209708505,basketball
574170137,football
720194726,motosport
911780335,martial_arts
692941415,tennis
529216217,football
617041638,hockey
808026519,extreme
942291028,autosport
488167739,motosport
491366739,winter_sport
322514905,extreme
817402220,esport
786094333,football
257838004,martial_arts
396370424,boardgames
735630433,extreme
883696318,volleyball
720423606,hockey
165536929,basketball
429090505,motosport
348319536,football
293927219,boardgames
355869103,athletics
253041238,autosport
324968820,football
776359438,volleyball
926666129,motosport
651673205,volleyball
332429417,motosport
270174326,hockey
691885025,motosport
742197116,tennis
327096529,hockey
995614432,winter_sport
479143822,extreme
480925027,autosport
365511913,athletics
960607836,esport
555013438,autosport
251684639,motosport
63796435,hockey
269600323,winter_sport
584891828,motosport
759592926,extreme
325140231,motosport
819414509,athletics
697754006,basketball
976726439,martial_arts
429186739,martial_arts
708186121,football
178647735,boardgames
418496427,volleyball
369462436,winter_sport
875981233,martial_arts
446957610,extreme
892988615,martial_arts
542055201,winter_sport
923366304,tennis
136266131,winter_sport
964964930,martial_arts
369220816,extreme
750283334,volleyball
624254822,volleyball
97470738,esport
324470724,motosport
852431225,extreme
107411906,winter_sport
165629003,martial_arts
724468930,autosport
696044911,autosport
761152130,football
87100822,martial_arts
631961703,hockey
686416229,athletics
934770635,volleyball
753726005,autosport
491581824,autosport
15687720,boardgames
21376113,boardgames
366534304,extreme
477438405,boardgames
758544537,motosport
392801401,tennis
726740926,basketball
159349224,hockey
632988709,motosport
753567210,football
150273323,athletics
154189203,tennis
58905212,basketball
667473433,boardgames
598756912,hockey
541034335,athletics
898257011,volleyball
82359035,autosport
310690308,extreme
135672811,motosport
259229513,volleyball
478085506,athletics
607794406,martial_arts
964864035,winter_sport
479143822,extreme
629764426,basketball
610069617,motosport
432194902,martial_arts
336705925,athletics
191288802,boardgames
191775103,basketball
294355703,motosport
409411512,winter_sport
346300139,hockey
470533206,volleyball
208349037,winter_sport
879179136,hockey
112908707,extreme
50657202,tennis
332429417,motosport
268076611,football
572123918,winter_sport
572841509,football
729168834,volleyball
369973922,motosport
61811928,basketball
401817323,autosport
381979729,winter_sport
761347628,extreme
975711134,esport
640851311,martial_arts
3469228,football
692248707,boardgames
177951629,hockey
953619614,autosport
351815720,esport
815971707,winter_sport
455599238,athletics
175569918,hockey
192169939,volleyball
556172732,motosport
310358223,athletics
608621732,winter_sport
841735926,esport
896038516,basketball
842306321,autosport
959856105,tennis
26974626,winter_sport
241032829,extreme
820407333,volleyball
201585624,hockey
167479026,volleyball
676100714,motosport
620825127,martial_arts
507262500,winter_sport
681724533,athletics
666159635,motosport
98678120,basketball
733163636,volleyball
129984610,martial_arts
916357824,volleyball
619492408,football
617827624,motosport
877712607,martial_arts
201632614,extreme
613949310,extreme
23220639,tennis
777792529,football
776359438,tennis
21598420,extreme
503256319,basketball
95651911,martial_arts
299159823,athletics
383306838,basketball
788946507,tennis
675949807,basketball
158241534,winter_sport
497745905,athletics
963404719,autosport
332983824,basketball
243150312,winter_sport
821416534,hockey
756811015,hockey
484354931,volleyball
433545839,esport
931986732,volleyball
254489118,tennis
969939508,tennis
367146634,motosport
991437726,boardgames
993159701,hockey
346979937,winter_sport
259229513,volleyball
245330532,basketball
300680436,athletics
477438405,boardgames
798648523,hockey
375680603,volleyball
293257727,extreme
661252506,boardgames
740126116,autosport
152645515,athletics
937276635,hockey
894533034,tennis
559296224,football
789704301,motosport
573728221,volleyball
298814214,football
248182703,esport
9455401,hockey
299652135,hockey
354799822,athletics
191288802,extreme
735913215,football
673848710,hockey
991105434,volleyball
575808906,motosport
896686111,winter_sport
784721116,extreme
779040219,winter_sport
735418021,tennis
481366031,tennis
346051213,volleyball
490784125,autosport
656656408,esport
802298901,winter_sport
423620832,motosport
953619614,extreme
771189202,tennis
388066139,athletics
197131118,football
426714607,football
261628215,hockey
429186739,martial_arts
248974925,martial_arts
682868217,autosport
138687307,athletics
724575310,athletics
292717533,extreme
515979625,esport
85626610,boardgames
692130106,football
649867805,motosport
479057125,motosport
169781619,athletics
459391931,esport
293927219,boardgames
26060618,autosport
202764639,autosport
358259418,tennis
809470704,basketball
807285226,extreme
806147614,basketball
363011237,esport
882640123,hockey
614661625,extreme
930647729,volleyball
880844709,athletics
653660801,athletics
882959720,extreme
345928610,winter_sport
575808906,motosport
691774108,motosport
583812819,volleyball
316817634,basketball
480246717,extreme
636783625,tennis
169155022,football
656282637,volleyball
856701516,extreme
606886336,motosport
10778511,hockey
207891029,esport
954498427,tennis
128426128,tennis
128381701,autosport
225676112,hockey
685722316,hockey
628940512,hockey
497868207,volleyball
750586033,martial_arts
573230204,hockey
432194902,martial_arts
842094317,martial_arts
645893435,motosport
160913325,volleyball
142601735,winter_sport
311641030,tennis
139939618,extreme
603928716,basketball
236809623,hockey
729168834,volleyball
123458214,winter_sport
657828704,extreme
282876503,volleyball
560109831,autosport
877868208,basketball
445858313,basketball
283938412,football
232278338,motosport
323016022,tennis
909638205,esport
991629126,winter_sport
593313032,martial_arts
613462516,motosport
713757600,extreme
567751832,motosport
720980602,athletics
98678120,hockey
261138036,boardgames
963893835,esport
409398311,hockey
569390901,hockey
171566920,boardgames
252055117,volleyball
901212909,motosport
282349037,volleyball
61811928,basketball
692941415,tennis
302563336,autosport
278333026,martial_arts
655483127,boardgames
950318127,volleyball
860103302,tennis
361446201,martial_arts
449725405,volleyball
799841423,athletics
758155538,football
640851311,martial_arts
793498528,martial_arts
95651911,autosport
434086932,esport
21376113,boardgames
522310908,hockey
815640829,martial_arts
743480114,esport
621181023,extreme
567968125,boardgames
798959002,tennis
753336639,martial_arts
888570926,winter_sport
380846012,winter_sport
596237319,martial_arts
359502010,tennis
371670028,basketball
613449708,esport
443224606,autosport
394507726,football
819595634,autosport
329730016,basketball
539465706,tennis
844717635,athletics
363792735,autosport
188076806,boardgames
801282329,volleyball
916932407,basketball
757382404,motosport
381175229,basketball
489685222,hockey
498073839,football
421797403,football
13562224,extreme
929012030,motosport
153599208,esport
810245338,football
231379431,basketball
839750938,football
87645031,boardgames
961334227,volleyball
185046019,volleyball
19978512,winter_sport
402522236,volleyball
71917426,tennis
685187327,autosport
86404728,tennis
663005300,tennis
151563426,volleyball
194604309,basketball
729232621,motosport
481366031,tennis
369624024,basketball
283158237,basketball
346979937,winter_sport
668748115,esport
104166914,esport
779384134,hockey
754440301,esport
682574502,extreme
738065626,motosport
318475207,autosport
730464814,boardgames
199931007,basketball
88427238,volleyball
758394115,boardgames
884416724,hockey
367146634,motosport
201585624,hockey
936469535,extreme
683008120,tennis
128426128,tennis
910049717,athletics
694334802,football
11502711,volleyball
491747007,football
708435804,football
773612809,tennis
19765518,hockey
886531805,esport
180773232,tennis
322842224,athletics
879179136,martial_arts
806134921,hockey
341006523,tennis
178038606,boardgames
227887835,esport
751883304,basketball
230468518,tennis
392801401,tennis
198693838,football
501121024,motosport
722326419,volleyball
